1332 16 29 17 1312
80 17 61 13 40
75 17 37 17 55
61 18 26 18 42
61 17 26 17 41
99 42 26 44 53
62 17 26 17 42
63 17 32 17 44
56 18 36 13 40
61 17 40 17 41
64 17 45 17 41
58 28 26 14 43
70 13 55 17 40
67 17 29 17 48
56 23 25 14 39
70 16 51 17 46
59 16 25 16 41
59 31 26 15 39
74 17 55 17 41
92 16 73 16 50
71 16 26 16 52
58 16 25 16 40
58 16 25 16 40
81 22 25 32 47
56 15 25 15 39
62 15 34 15 39
56 15 25 14 40
57 15 37 16 40
57 16 30 15 39
53 21 25 13 38
73 16 54 16 38
64 16 25 16 45
53 24 25 14 37
66 16 27 16 40
69 16 25 16 50
56 16 26 16 38
55 15 25 15 38
56 16 25 16 38
57 16 40 16 37
63 15 25 16 46
65 16 26 16 47
56 16 26 16 38
84 34 26 34 47
57 16 26 16 38
68 16 50 16 39
62 16 26 16 44
57 16 26 16 39
62 16 44 16 38
59 16 26 17 40
57 17 26 17 39
76 17 58 17 49
63 18 27 18 44
59 18 27 18 39
246 17 27 17 38
74 17 26 17 54
61 17 27 17 41
61 17 27 18 41
74 18 27 16 43
69 17 26 17 50
60 16 25 16 41
65 16 25 16 46
105 67 25 64 38
58 17 26 17 38
61 17 26 17 42
58 17 26 17 39
72 18 42 18 52
76 18 26 18 56
60 18 26 17 41
59 18 26 18 39
73 18 54 17 39
68 18 26 18 48
59 18 25 18 39
65 18 45 18 39
61 17 25 17 42
62 17 24 17 43
73 17 54 17 40
68 17 26 17 48
59 17 26 17 40
65 18 31 18 45
83 14 30 35 46
56 16 25 16 38
57 17 30 17 38
57 16 25 16 38
56 16 25 16 38
57 16 25 17 38
57 17 25 16 38
57 16 36 16 38
56 14 25 16 37
57 16 25 16 38
57 17 26 16 39
57 17 26 17 38
58 17 27 17 39
57 16 26 16 38
57 16 26 16 38
79 17 59 17 39
67 16 26 16 48
56 15 26 16 38
57 16 26 16 38
57 16 26 16 39
62 18 32 19 39
59 16 29 16 40
58 29 27 14 37
67 17 48 17 41
63 17 28 17 43
62 33 28 15 37
67 17 47 17 43
59 16 27 16 40
60 16 42 16 38
73 16 55 16 40
64 16 26 16 45
57 17 26 16 38
56 16 28 15 38
55 16 28 15 38
69 16 51 16 38
84 17 65 16 57
