1331 18 48 18 1310
157 17 137 17 39
174 30 142 28 51
98 16 79 18 50
105 17 86 17 41
193 90 101 16 55
109 21 86 16 44
189 89 99 10 56
110 17 91 18 50
187 78 107 15 48
189 89 98 28 50
202 16 184 16 51
96 16 78 16 51
194 16 175 17 44
103 15 87 17 42
194 15 177 17 56
107 32 73 32 44
186 16 167 17 51
202 16 184 17 43
193 16 175 17 44
103 16 86 16 40
191 15 174 16 44
121 29 83 29 41
175 15 158 15 42
105 15 88 15 39
190 89 98 14 53
99 15 81 15 55
103 16 85 17 54
193 16 176 16 54
104 14 88 16 43
190 89 99 16 56
112 16 94 15 46
182 85 95 12 55
192 21 169 20 55
73 15 25 16 55
120 21 97 13 38
96 16 79 15 56
110 15 93 15 54
185 18 91 18 56
103 15 85 16 58
106 15 89 16 53
184 83 98 15 51
198 16 98 16 43
109 25 82 28 44
109 16 91 16 56
179 77 100 13 53
107 16 90 16 53
184 83 99 16 55
108 15 91 17 56
193 91 100 25 56
99 15 81 17 50
190 90 98 16 55
105 17 86 17 44
190 17 172 17 56
111 27 81 27 56
113 85 26 14 52
177 74 101 11 43
188 89 97 15 44
105 16 87 17 42
190 89 98 25 41
98 16 79 17 54
197 16 178 17 50
98 16 79 17 38
113 17 94 17 43
183 87 94 21 57
197 17 92 17 44
103 16 85 17 44
192 92 98 16 55
106 17 87 17 45
185 17 166 18 56
109 17 90 17 55
112 84 26 15 53
175 69 104 16 54
115 16 97 17 44
174 77 95 19 44
198 16 97 16 44
98 17 79 17 56
98 17 79 17 52
99 17 79 16 44
109 14 93 19 56
113 86 25 15 55
186 71 42 15 55
110 16 93 17 43
172 70 100 14 56
194 16 97 16 43
88 17 68 16 44
103 16 85 17 53
114 16 96 17 55
102 75 25 17 56
178 71 105 16 54
119 92 25 33 45
164 65 97 17 56
98 16 80 17 44
104 16 86 17 56
192 92 98 16 51
107 16 89 16 56
188 89 98 15 49
193 16 176 19 57
98 15 80 16 43
197 16 179 16 55
64 16 26 16 45
139 34 104 12 41
189 16 171 16 52
92 15 83 17 45
118 90 26 15 54
172 71 99 13 57
195 15 178 17 44
108 16 90 16 44
187 86 99 15 50
94 21 71 16 44
104 16 86 16 50
191 90 98 16 53
104 16 86 16 56
191 90 99 16 54
100 16 83 16 45
97 16 79 15 55
185 84 98 15 50
198 15 181 16 56
103 15 86 15 57
191 91 99 16 52
108 20 85 14 56
189 87 99 17 53
196 16 98 16 56
108 15 90 16 41
188 15 170 16 58
104 17 85 17 44
200 14 184 16 58
91 16 73 16 53
108 16 90 16 53
196 91 104 10 51
191 16 173 16 45
99 15 82 16 45
196 91 104 30 56
192 15 99 16 56
101 16 83 16 55
94 16 76 16 52
100 17 82 17 43
98 16 80 16 56
107 11 95 25 55
185 84 99 16 49
108 15 91 17 45
116 87 27 16 57
169 16 151 16 56
112 14 96 18 55
191 89 100 22 57
190 16 171 16 56
104 16 87 16 54
190 89 99 15 51
103 16 86 16 50
197 14 181 16 47
100 15 83 16 51
105 78 26 13 48
173 69 102 17 45
97 15 79 16 44
109 14 93 15 45
183 14 167 15 45
102 15 85 15 47
93 27 65 27 48
197 15 99 15 41
110 15 93 15 50
199 86 111 12 48
188 83 102 14 44
98 15 81 15 44
110 29 78 30 56
186 84 101 13 52
106 15 88 16 45
191 85 103 13 42
101 15 84 15 44
190 89 98 15 38
108 15 89 16 52
184 82 100 12 56
111 14 96 17 50
180 83 96 12 49
198 15 181 15 43
101 16 84 15 51
105 13 88 18 48
185 84 99 27 50
107 15 89 16 51
189 15 172 16 42
101 15 84 16 54
198 15 181 15 53
93 15 76 16 57
113 29 82 27 44
194 83 109 15 50
191 15 174 16 53
102 12 89 16 51
191 88 101 15 44
109 14 93 15 52
184 83 98 27 49
107 15 90 16 49
193 16 175 16 47
105 15 88 16 48
186 16 101 16 45
101 15 83 16 50
193 23 168 25 45
197 15 181 15 48
98 16 80 16 51
60 15 24 15 43
142 35 103 13 37
192 89 100 15 51
103 21 80 26 51
115 90 24 15 41
179 15 162 15 42
109 15 93 15 45
183 81 100 13 48
96 15 79 15 51
196 29 166 29 48
100 14 84 15 51
95 15 23 16 44
105 14 88 15 45
191 14 175 14 45
67 14 23 15 50
129 28 99 26 39
104 15 87 15 48
191 15 97 15 46
101 14 85 15 49
101 15 84 15 41
101 15 84 15 47
189 88 25 15 47
197 15 100 16 50
98 16 80 16 47
106 15 88 16 45
115 88 25 16 49
176 16 159 16 49
192 91 99 24 52
110 15 93 16 48
185 85 98 15 48
198 15 180 15 50
98 15 80 15 50
102 15 85 15 45
103 24 77 22 49
188 86 99 15 42
98 15 81 15 51
107 15 90 15 43
197 86 108 15 48
191 87 102 16 51
194 24 83 21 52
68 15 25 16 49
128 15 110 16 38
197 15 180 16 51
107 15 90 15 51
188 88 98 15 46
105 24 78 25 69
114 15 97 16 40
179 74 102 15 49
105 16 87 16 50
188 88 98 13 46
202 16 184 16 51
108 19 87 24 49
189 86 101 10 53
189 89 28 17 47
110 15 94 16 44
185 84 98 16 53
110 15 93 16 44
188 86 100 23 57
105 15 88 16 43
189 86 101 14 56
101 14 84 15 43
193 91 100 15 55
196 14 180 15 43
101 14 86 15 43
109 29 78 30 55
183 82 98 15 50
109 15 92 15 56
188 89 96 11 53
106 15 89 15 56
196 88 106 14 52
192 16 174 16 43
101 28 71 29 43
196 89 104 16 53
116 14 99 16 57
180 72 106 14 55
191 90 98 14 38
201 16 183 16 48
107 15 90 20 44
185 85 98 13 44
195 16 93 15 53
99 15 82 16 56
106 14 90 16 52
188 87 98 14 54
106 18 86 25 43
196 89 105 15 51
191 91 98 15 56
104 14 88 16 55
191 14 175 16 54
197 16 180 16 44
98 16 80 16 44
203 29 172 30 56
192 16 174 17 44
99 17 80 18 57
103 17 84 17 55
191 92 28 15 54
113 17 94 18 45
105 33 70 33 56
175 74 99 16 50
105 17 86 17 44
198 88 108 18 56
94 17 75 17 44
194 16 175 16 54
110 27 81 29 56
197 84 111 15 50
91 16 73 17 43
95 16 77 17 53
99 16 81 16 53
195 16 178 16 53
195 30 163 30 50
97 16 79 16 43
97 16 79 16 56
100 16 82 16 51
96 16 78 16 50
197 16 100 16 52
104 16 86 16 46
191 19 170 19 57
98 16 80 16 52
194 16 177 16 57
194 15 177 16 43
105 16 87 16 55
190 16 172 16 55
202 17 183 17 44
108 14 92 16 44
285 83 200 14 54
95 15 78 16 57
203 15 128 16 51
194 16 110 16 44
96 27 68 27 56
106 16 88 15 46
190 87 101 15 56
105 15 88 15 44
191 87 101 14 56
207 14 191 17 44
105 15 88 15 45
178 12 164 16 56
203 32 169 33 43
93 13 78 14 43
106 13 92 15 54
104 13 88 14 52
186 84 100 12 53
195 15 178 16 56
101 15 84 16 44
97 31 64 25 56
96 16 78 15 50
107 15 90 16 53
187 86 99 16 56
116 16 98 16 45
104 17 85 17 55
173 76 94 13 52
115 28 85 33 44
107 78 26 17 55
177 69 106 15 52
191 16 173 17 50
97 16 78 17 49
200 15 183 16 47
95 18 75 19 51
203 16 184 16 44
92 16 74 16 52
98 16 80 16 43
99 16 80 16 46
197 16 99 16 45
98 20 76 27 51
97 16 27 16 41
105 16 88 16 53
190 89 24 15 50
110 16 92 16 57
187 84 101 16 55
98 16 81 16 43
102 16 84 17 56
191 91 97 33 57
96 16 78 16 52
107 16 89 36 52
106 16 88 16 42
180 16 162 16 43
110 16 92 16 57
188 85 101 17 56
110 22 86 29 43
184 16 165 17 58
200 16 182 16 56
103 16 85 16 43
288 90 104 26 41
105 16 87 16 44
104 16 85 17 58
189 86 101 19 51
197 16 178 16 53
102 16 84 16 49
191 88 101 14 51
98 15 80 16 43
195 16 177 16 52
102 16 84 16 57
194 16 176 16 54
102 37 63 37 44
96 16 78 16 47
199 16 181 16 44
105 15 87 16 50
104 15 36 16 52
179 26 100 16 57
106 15 88 16 51
114 88 24 15 53
174 37 136 37 44
201 16 182 16 44
192 15 86 16 44
107 16 89 16 45
105 15 88 16 57
183 16 166 16 54
103 16 86 16 43
193 90 101 32 56
94 16 76 16 44
197 16 97 16 55
100 16 82 16 44
98 16 80 16 55
105 16 88 16 53
189 15 170 16 55
99 31 66 31 44
100 16 82 16 53
193 92 99 15 44
100 11 87 17 50
105 15 87 16 46
187 88 96 13 47
104 15 87 16 51
191 15 97 16 46
202 30 170 33 51
94 15 77 16 51
98 15 80 16 43
197 16 88 16 44
106 16 88 16 48
189 16 94 16 47
102 16 84 17 50
194 17 175 17 45
98 33 63 35 51
198 16 84 16 40
98 17 80 17 51
100 17 81 17 43
102 16 83 17 47
198 92 103 15 46
111 16 91 16 51
278 15 198 17 48
100 16 81 17 59
99 17 81 16 50
108 17 89 17 55
184 17 165 17 55
106 16 89 17 56
190 87 101 15 54
104 17 84 18 43
117 89 25 15 56
178 70 105 15 56
190 89 25 15 47
100 17 81 17 55
108 17 89 17 50
188 85 101 15 49
197 17 178 17 48
100 35 63 35 57
105 17 85 17 40
184 83 99 18 41
106 18 86 18 50
189 90 97 15 57
110 18 90 18 45
186 85 99 20 56
110 18 91 18 44
106 18 86 17 56
185 75 108 17 55
188 17 169 18 55
98 18 78 18 55
197 18 177 18 50
83 25 57 23 51
205 17 128 18 39
97 18 77 18 49
