2480 6 56 10 2467
135 9 122 27 91
94 4 64 11 81
110 7 64 25 82
109 8 49 23 83
111 5 54 22 87
106 7 57 24 80
106 6 55 21 83
112 7 48 25 85
112 7 49 25 85
119 6 56 24 92
121 8 48 26 93
110 6 58 18 90
123 6 46 25 95
110 5 52 23 85
110 5 49 18 89
199 41 149 33 98
122 24 85 13 61
95 10 74 15 78
92 5 52 10 80
97 4 45 9 85
111 6 46 17 91
105 7 46 15 87
115 7 44 25 87
124 8 50 26 95
113 8 43 26 85
118 8 52 26 90
107 7 46 18 86
102 6 58 13 87
105 6 44 15 87
107 5 50 18 87
105 6 52 17 86
107 5 47 18 86
103 4 46 14 87
110 6 46 20 87
104 6 49 13 89
108 6 55 17 89
112 8 47 22 88
123 7 62 26 94
112 7 49 21 89
110 6 70 18 89
114 6 48 24 87
116 7 49 24 90
127 7 50 19 106
110 8 72 25 83
105 8 50 23 79
102 5 52 17 82
119 6 50 25 91
127 6 49 23 101
122 6 49 25 94
110 8 50 21 88
110 7 54 26 82
108 5 50 42 63
124 5 52 25 97
226 86 131 71 67
157 15 133 16 98
117 7 68 22 92
112 8 49 26 84
108 5 51 22 84
105 5 49 23 81
108 8 55 19 86
122 5 48 25 94
118 7 46 27 90
121 10 48 26 93
110 7 56 26 82
114 8 60 26 86
109 6 52 23 83
121 6 53 27 91
120 7 52 25 92
121 8 48 26 93
121 7 47 26 92
112 6 58 27 83
110 7 46 23 84
119 5 54 25 92
113 8 44 22 88
107 7 60 23 82
117 6 45 24 90
111 7 48 23 86
123 5 47 25 96
116 6 59 22 92
109 4 47 21 86
108 6 46 24 81
122 8 50 28 91
122 5 48 25 95
116 8 55 22 92
111 5 44 21 87
106 6 49 17 87
107 5 45 17 88
118 7 58 26 90
136 6 60 25 109
122 8 62 25 94
120 6 45 25 93
107 6 62 17 87
151 29 99 35 66
177 12 154 12 50
92 17 57 14 75
93 6 48 17 74
106 5 51 22 82
108 7 59 18 87
108 5 47 17 88
109 8 60 20 87
117 6 55 24 91
110 8 56 22 86
112 4 50 25 85
121 7 65 25 94
116 6 48 24 90
112 6 55 25 85
108 6 55 17 88
108 6 49 19 87
119 4 49 24 93
118 6 50 25 91
112 5 53 22 88
113 6 48 23 88
107 5 49 16 88
115 5 51 24 89
118 6 48 23 92
111 6 51 22 86
117 5 49 23 92
107 5 57 23 82
118 5 48 23 92
113 6 55 22 89
114 4 43 22 90
113 5 55 22 89
107 5 49 21 85
113 4 47 20 91
115 6 51 22 91
110 6 52 21 87
105 4 52 20 83
110 5 52 21 85
108 4 51 18 88
117 7 46 23 93
107 4 48 21 83
114 4 48 21 91
211 61 140 60 87
169 14 149 12 79
107 4 53 9 96
134 5 50 29 104
108 5 49 21 85
104 7 49 21 80
112 6 56 23 85
102 5 54 17 83
126 8 63 18 105
116 7 48 25 89
102 7 56 21 79
119 7 57 24 92
119 6 54 24 93
118 6 50 24 91
109 4 63 22 85
111 7 54 26 83
112 5 61 18 91
111 5 50 18 91
120 8 47 23 94
111 4 50 22 86
111 6 51 21 88
105 6 48 16 87
104 6 58 15 87
101 4 57 12 86
107 9 50 18 87
110 5 52 19 89
115 5 48 23 89
116 7 55 25 88
109 6 53 17 89
110 7 48 22 85
120 6 47 25 93
117 8 46 24 91
105 5 47 15 87
114 5 46 23 90
103 8 51 14 87
108 6 45 18 87
110 7 49 20 88
113 5 43 21 89
107 4 43 21 84
121 7 44 20 85
258 53 189 54 64
105 12 80 12 68
81 4 46 12 66
98 5 57 18 78
113 5 53 20 90
108 5 55 22 84
113 5 53 22 89
108 5 54 21 85
110 5 50 16 91
115 4 59 21 92
107 5 56 20 85
134 6 55 23 108
114 4 47 20 92
106 4 48 21 83
104 4 48 20 82
138 6 55 21 115
112 8 49 20 89
106 4 49 18 87
111 7 54 21 88
115 5 45 24 88
108 5 48 17 89
121 6 45 24 94
111 5 51 23 85
120 4 46 24 94
108 5 53 18 88
111 5 47 22 86
118 5 48 24 91
110 7 45 19 88
109 5 47 20 87
101 5 47 12 86
101 6 44 12 87
105 6 45 16 87
71 5 61 21 40
66 3 40 9 55
99 5 57 21 76
97 3 63 9 86
106 4 44 17 86
110 6 44 20 88
108 5 46 19 87
110 6 45 18 89
108 6 49 18 87
117 6 50 23 91
230 54 150 58 96
139 21 110 25 73
91 3 53 9 80
118 7 48 24 92
115 4 49 23 90
119 5 46 24 93
115 6 69 23 91
114 5 47 22 90
120 4 51 25 94
123 4 47 26 94
111 5 48 26 83
115 6 46 24 88
117 8 48 24 92
105 4 47 17 86
116 5 45 22 93
