1816 5 56 19 1795
142 19 118 18 70
93 4 59 15 76
83 5 47 16 65
90 5 55 18 69
83 5 49 16 64
85 11 51 19 63
83 5 50 16 64
94 20 45 23 69
86 5 50 18 65
84 4 45 16 66
89 17 43 21 66
80 4 43 11 66
85 4 48 15 67
69 13 50 15 41
74 4 43 9 62
88 5 51 17 69
98 17 50 28 68
82 5 50 35 45
89 5 45 17 69
80 17 56 19 59
84 5 55 16 66
86 5 50 16 67
104 18 45 30 72
83 5 42 16 65
84 4 43 16 66
103 21 44 30 71
85 4 44 16 66
85 4 43 15 68
84 15 44 24 57
86 5 44 16 68
87 4 46 16 67
105 16 55 29 74
82 5 51 15 65
87 5 46 16 69
77 8 46 13 62
84 5 44 15 67
77 4 47 11 64
93 11 65 23 68
86 5 51 16 67
85 5 44 16 67
94 19 53 22 70
87 5 57 17 67
82 3 49 15 64
113 6 48 14 64
105 3 53 15 87
86 4 46 17 66
104 19 52 27 74
85 4 44 17 65
91 5 46 17 72
119 20 46 30 86
85 5 48 18 64
86 4 45 18 66
105 20 47 29 71
86 5 47 18 65
87 6 45 18 65
80 20 48 16 62
87 5 48 16 63
72 4 45 12 57
99 20 52 32 64
84 5 46 17 64
85 4 49 17 65
88 19 49 27 59
83 6 55 17 64
81 5 45 17 62
99 24 45 36 60
87 8 53 20 65
86 9 47 22 62
104 22 48 36 65
86 6 45 18 65
88 7 44 21 65
102 18 43 33 66
85 6 45 18 65
88 6 44 17 69
100 21 46 30 68
90 6 46 18 70
89 5 48 19 69
86 17 46 25 58
85 5 47 17 66
86 5 49 17 66
84 6 45 18 64
89 8 45 19 67
86 5 46 17 67
85 5 48 18 65
86 5 46 18 65
82 4 46 12 67
87 4 52 17 68
85 5 48 17 66
101 20 46 31 68
86 4 44 17 67
87 5 44 19 66
77 5 52 12 63
86 5 52 17 66
82 6 48 37 43
81 12 50 22 57
86 6 47 17 67
86 5 48 18 66
87 4 47 17 67
104 21 50 33 68
84 5 46 17 65
88 4 46 18 68
88 11 52 20 66
85 3 48 17 66
89 5 49 18 68
79 10 58 14 63
96 6 63 16 78
91 5 47 17 72
75 5 48 11 62
109 22 47 33 74
85 5 50 17 66
90 6 48 19 69
104 5 49 17 84
95 15 49 26 66
89 5 49 17 70
85 5 49 18 65
85 5 49 17 66
96 19 50 26 67
85 5 51 16 66
74 4 47 15 56
85 5 46 17 66
108 21 46 31 74
101 4 49 15 68
61 3 45 9 49
89 5 48 17 70
105 22 45 33 69
86 5 49 16 66
86 4 45 16 67
88 5 46 16 68
109 21 45 32 74
88 5 46 17 68
85 4 47 17 66
85 6 47 15 68
90 21 45 20 67
89 4 46 17 70
86 5 49 18 66
86 7 47 18 66
87 23 46 21 63
84 4 48 17 65
85 5 46 17 66
78 6 49 17 59
81 20 54 17 61
78 4 46 12 63
86 7 61 18 65
88 6 49 16 69
111 20 50 33 75
83 6 52 16 65
80 6 50 15 63
87 4 49 17 68
94 21 48 21 70
86 6 51 17 67
84 5 51 17 65
83 6 50 17 64
97 22 47 34 61
83 4 49 16 65
81 5 48 14 64
80 5 49 14 64
93 20 52 26 64
82 5 50 15 64
78 5 46 32 45
84 5 51 16 66
101 22 49 32 66
83 5 58 16 64
86 7 45 18 67
84 4 46 16 66
103 21 43 30 70
83 4 44 15 65
85 6 50 17 65
84 4 47 16 66
107 23 51 30 75
85 4 43 16 67
86 7 52 17 67
81 4 42 16 63
99 24 46 29 68
87 5 46 16 68
84 6 45 16 65
86 5 51 16 67
102 24 42 25 74
83 5 44 15 66
85 7 45 16 66
85 3 45 16 66
96 21 44 29 65
85 5 48 16 66
78 6 54 17 58
