2137 5 56 16 2119
107 7 98 19 75
65 4 57 10 42
55 4 46 10 40
64 5 57 10 41
58 5 50 10 40
55 4 44 10 42
53 3 43 10 41
53 4 45 10 41
86 3 46 9 75
90 4 44 17 70
92 4 44 18 72
131 85 43 61 42
89 6 44 17 69
112 5 44 18 92
119 6 50 26 91
109 4 46 18 89
115 6 58 23 89
119 6 49 24 92
111 6 54 21 88
111 7 47 18 90
109 6 59 17 89
115 6 48 24 89
160 87 52 74 84
119 6 57 24 92
119 7 45 24 92
112 7 51 22 87
113 6 47 23 87
116 6 60 20 93
114 6 47 24 86
112 6 50 23 86
138 6 48 19 117
111 6 55 22 86
129 52 71 50 66
90 5 46 11 76
133 6 54 24 107
114 7 56 21 90
120 6 48 25 93
109 6 47 26 81
121 7 46 24 95
110 6 57 17 90
114 7 50 25 86
119 28 85 32 84
99 7 54 10 86
112 6 48 18 91
122 6 53 25 94
107 5 51 22 83
121 6 50 25 93
107 5 52 22 83
106 5 52 22 82
105 4 56 21 82
106 7 48 23 80
83 28 46 23 57
104 7 48 23 79
107 7 52 24 81
106 9 47 23 82
109 5 46 27 79
108 7 49 23 83
109 6 54 23 83
105 5 47 21 82
108 5 46 18 88
115 18 89 15 69
105 5 44 10 92
108 7 45 17 88
108 7 45 22 84
117 7 47 24 91
123 8 49 27 94
123 8 50 28 93
115 7 47 23 90
131 53 74 34 90
97 4 55 10 84
105 7 52 15 87
120 7 50 27 91
109 7 43 23 84
120 6 43 26 92
119 8 53 27 91
110 7 48 18 90
120 6 46 25 93
129 38 77 28 98
115 4 51 10 102
117 7 52 23 92
113 7 50 25 86
118 8 49 24 92
155 7 53 26 126
109 6 47 17 89
121 5 57 26 93
114 15 92 23 88
98 4 46 10 86
121 5 46 26 94
112 6 50 24 86
110 5 51 24 84
121 5 45 26 93
113 6 52 23 88
106 4 45 18 86
107 7 46 17 88
108 6 57 20 86
133 29 90 33 97
100 3 58 12 86
125 8 56 26 97
115 6 58 25 88
109 6 62 19 87
106 6 72 21 83
115 6 49 25 88
120 6 64 25 92
108 6 55 19 87
122 5 52 25 94
120 5 69 25 94
143 30 104 33 87
90 6 66 15 73
110 5 65 24 84
120 6 57 24 93
108 5 50 24 82
120 7 56 25 93
121 5 48 24 94
110 6 65 24 84
120 4 55 22 94
110 6 64 19 89
122 6 50 24 96
107 5 59 17 88
131 13 53 29 95
105 6 62 17 86
110 5 45 19 89
118 6 58 24 92
115 5 48 25 88
117 6 47 24 91
144 5 45 23 119
108 5 45 24 81
108 5 49 21 85
121 5 47 25 93
116 5 62 17 97
160 67 51 81 74
112 5 48 24 87
123 7 46 24 96
123 7 55 26 95
