2053 6 64 11 2039 461
164 5 158 10 61 276
248 6 240 10 36 304
164 18 144 35 93 591
205 11 193 15 62 499
193 9 183 21 75 554
202 9 192 27 98 501
192 83 107 21 100 718
283 78 203 39 66 432
191 7 183 13 61 497
198 5 192 11 43 388
205 7 196 18 79 583
199 7 190 17 65 637
197 5 190 10 36 581
287 88 198 10 54 573
116 6 109 11 72 506
282 76 205 10 39 409
197 25 170 20 42 729
194 7 186 20 91 405
208 9 197 18 100 559
182 4 176 16 103 395
203 9 193 16 97 409
201 88 108 18 76 346
267 15 251 15 59 479
189 8 179 18 93 358
204 33 170 22 101 323
205 4 198 11 62 1313
189 5 182 13 64 746
290 27 261 34 74 473
199 8 189 18 65 503
199 6 191 15 68 626
196 5 190 11 39 365
201 6 194 11 41 475
195 7 187 17 74 351
194 9 184 19 73 235
190 7 183 15 68 467
197 5 113 10 74 77306
207 7 199 11 76 449
188 6 179 16 66 616
204 6 197 10 76 362
196 8 187 14 61 494
194 7 186 14 64 506
199 23 174 25 64 433
195 8 186 18 81 626
193 6 186 13 66 435
195 9 185 28 116 254
207 9 197 22 94 514
287 18 269 12 79 471
204 7 195 17 70 535
197 4 190 11 62 505
191 5 185 30 37 262
211 8 200 14 96 393
164 22 137 27 48 1031
203 10 190 18 96 681
191 8 182 20 99 366
125 7 96 26 96 454
276 66 209 10 38 381
270 70 199 35 60 237
196 7 188 21 84 255
125 6 87 21 102 294
85 7 62 18 65 384
278 6 271 29 37 315
198 34 164 24 46 318
198 8 188 11 46 237
100 5 93 12 39 473
291 88 202 23 86 344
102 6 95 11 46 320
194 8 185 22 82 439
286 7 277 19 97 645
101 8 92 11 65 338
197 4 192 10 61 516
97 47 49 36 46 467
194 6 186 11 37 506
193 6 186 16 63 353
104 5 98 10 39 332
190 8 180 26 94 490
204 9 194 21 94 380
193 6 186 20 71 303
195 53 141 68 95 483
98 7 89 13 49 491
194 6 186 21 90 521
190 7 182 11 60 663
199 8 190 20 97 198
195 11 182 22 87 983
203 8 195 18 93 335
193 6 185 19 71 549
199 8 190 19 68 553
198 7 191 12 68 292
190 8 180 18 68 427
200 4 195 11 66 499
190 6 104 13 70 78702
197 5 190 11 65 281
107 7 98 20 73 297
196 5 190 26 45 252
198 6 190 16 75 515
286 4 280 12 49 446
194 7 185 17 60 406
199 4 122 12 73 72122
203 7 194 11 71 720
191 4 186 12 51 313
201 6 194 9 37 311
209 7 200 11 36 391
278 81 195 12 47 324
209 9 199 19 76 271
189 7 181 17 60 318
200 8 191 22 65 436
286 87 115 10 82 82673
220 5 213 13 68 210
176 74 101 11 71 321
202 8 193 20 69 353
197 6 190 14 70 324
197 4 191 12 84 317
196 5 189 10 40 389
293 6 286 19 72 234
201 7 193 23 63 614
192 6 185 17 91 526
208 6 201 18 92 654
285 82 202 9 81 485
198 5 191 9 36 338
196 6 189 10 36 523
202 7 194 10 41 773
193 41 150 18 86 792
293 6 285 16 83 451
111 4 105 9 37 954
