1345 5 46 13 1329 269
104 6 96 10 38 377
70 6 53 13 55 301
61 5 55 10 38 414
86 4 80 12 43 548
87 6 79 13 42 390
86 5 80 14 46 557
59 6 52 12 42 481
116 66 49 39 51 481
62 14 42 12 48 418
84 4 79 10 38 418
79 4 73 12 53 351
92 5 86 10 40 426
83 4 77 12 52 603
53 4 41 10 41 303
86 42 42 10 37 501
76 4 70 12 42 497
94 6 87 11 50 550
80 5 74 10 51 513
55 4 42 11 42 489
80 38 41 10 38 362
92 6 85 10 51 390
92 4 87 12 51 455
74 4 68 11 52 371
96 6 88 10 41 470
103 47 54 10 48 447
87 6 80 13 53 525
62 7 40 11 49 237
70 28 41 10 38 430
86 4 80 12 46 557
87 5 81 12 46 358
93 5 87 11 42 363
84 5 77 13 53 288
104 38 65 28 43 297
60 6 40 9 48 350
80 25 41 32 47 275
82 5 76 10 37 349
65 5 60 11 48 446
89 5 83 10 39 456
68 5 45 12 54 480
74 26 47 9 38 406
85 6 77 11 42 429
86 5 79 12 50 502
94 3 88 12 41 870
91 5 85 12 53 312
88 4 83 10 42 340
93 4 87 11 52 365
94 4 88 12 50 506
96 5 90 26 45 505
54 4 42 10 42 307
79 6 68 37 40 370
84 5 77 10 58 373
90 4 85 10 38 344
88 5 82 10 41 339
94 5 87 15 53 514
98 5 91 12 47 317
90 6 54 10 53 24268
103 47 55 17 38 308
61 7 42 10 49 377
67 7 59 10 36 223
68 3 63 11 44 439
87 6 80 11 46 319
97 5 44 11 46 416
61 5 41 11 48 372
56 5 50 10 37 297
90 6 83 11 38 325
86 7 78 13 50 318
57 5 42 12 43 262
81 36 44 11 36 509
81 5 74 13 48 441
82 6 75 12 43 361
94 7 86 13 46 365
88 4 83 13 49 460
57 5 40 10 44 425
70 5 64 10 36 595
76 4 70 11 45 436
91 7 83 11 44 296
87 4 81 12 48 456
61 6 41 11 47 756
67 4 61 11 37 487
75 4 69 11 43 559
134 72 40 79 53 321
59 5 53 10 37 288
88 4 82 10 39 407
63 5 46 12 49 234
70 4 65 9 37 262
71 4 65 11 44 436
89 5 82 10 41 365
94 6 87 11 45 523
58 4 42 11 44 447
53 7 45 10 37 393
83 4 77 10 37 356
53 6 40 11 41 225
82 40 41 10 37 305
73 5 67 11 42 314
90 5 84 10 39 597
89 5 83 11 44 351
59 4 53 11 43 482
83 34 47 10 37 334
87 3 83 12 44 417
80 5 74 11 41 395
86 4 81 10 41 423
91 5 85 11 43 336
53 4 43 11 40 318
85 37 47 10 37 250
93 4 88 11 43 371
74 5 68 11 42 338
94 4 89 10 39 181
126 68 42 75 49 236
52 4 47 9 37 309
90 6 83 10 38 371
95 4 46 13 46 33964
57 6 49 12 43 514
81 37 43 10 37 532
81 5 75 19 46 574
101 4 96 9 38 556
83 5 77 9 39 519
92 4 87 10 41 361
93 4 88 9 46 645
92 5 86 9 38 534
97 5 91 12 44 603
78 35 42 9 42 410
59 16 42 10 43 580
85 5 78 10 58 592
92 5 86 9 38 507
88 4 82 10 45 574
91 4 85 12 44 406
89 6 81 11 43 297
94 4 50 11 42 615
65 5 41 14 48 1393
56 4 50 9 37 565
96 4 91 10 37 536
79 7 70 13 47 408
51 6 41 10 39 282
110 67 42 46 43 492
51 5 42 10 39 336
68 5 62 10 37 345
51 5 40 10 39 428
78 5 72 10 37 336
88 4 83 10 41 277
90 6 83 11 42 249
81 4 75 12 44 266
53 5 42 11 40 194
72 4 67 10 37 223
99 6 92 11 40 133
100 3 95 12 47 160
79 6 72 12 46 198
78 4 73 9 40 183
54 6 43 10 41 256
93 42 50 9 37 239
89 46 42 13 46 73
67 4 62 11 40 172
97 5 91 27 47 169
101 3 96 11 47 221
79 6 72 9 49 138
49 4 39 9 39 110
