1487 5 49 24 1461 295
119 6 112 11 47 381
88 32 55 22 42 382
73 6 66 10 42 547
96 7 88 10 43 441
54 5 43 10 41 489
71 5 64 11 42 584
88 4 82 10 41 527
88 6 81 10 41 455
84 5 77 10 40 627
94 5 48 10 41 564
53 6 46 10 40 488
94 43 45 37 40 5310
84 5 77 10 40 651
76 5 70 10 40 459
98 5 92 10 40 614
88 5 81 10 38 717
100 6 92 13 66 615
92 6 82 19 71 414
120 18 44 44 74 774
88 7 64 19 68 468
79 6 54 15 62 471
78 7 47 14 61 577
71 15 44 9 60 317
85 6 78 15 62 373
73 29 43 10 35 581
90 5 83 10 38 419
100 5 93 9 37 409
95 8 85 12 70 488
91 6 83 10 62 622
109 20 87 23 65 327
102 5 96 11 62 492
88 5 64 13 73 331
77 6 69 10 62 304
56 4 50 9 38 285
73 5 67 9 39 312
111 32 78 36 39 265
76 6 69 10 46 440
83 6 75 10 60 504
104 5 98 10 61 313
89 6 82 10 65 871
103 5 95 15 75 864
71 6 63 11 41 349
96 5 89 9 54 303
89 5 83 10 57 382
95 7 87 9 39 375
55 4 49 9 38 560
92 42 48 25 37 529
97 45 50 10 50 862
102 43 58 10 37 371
88 4 83 19 41 425
98 47 48 11 40 350
100 47 52 20 68 289
91 41 48 16 69 308
105 5 98 14 60 483
91 42 48 10 36 358
146 5 139 10 36 335
92 48 42 20 69 336
76 7 47 11 62 413
82 26 47 16 64 280
94 37 50 13 62 1847
70 14 55 17 49 283
91 8 82 11 56 351
102 5 96 10 39 223
84 6 77 12 41 349
92 6 85 11 41 387
97 23 72 26 49 631
99 6 92 11 59 334
96 6 89 11 61 315
85 5 79 12 52 337
96 9 86 16 64 414
74 8 43 14 57 424
74 4 47 10 61 486
86 39 46 10 35 350
85 8 76 10 37 439
64 6 56 10 35 436
117 11 86 49 66 379
86 7 62 18 65 243
89 7 45 20 67 275
85 6 45 17 66 394
108 5 102 16 64 265
72 20 43 23 47 293
49 4 42 10 37 258
86 8 76 10 35 183
89 3 84 10 51 405
93 5 87 16 66 375
100 21 78 20 43 459
90 7 83 12 63 245
92 7 86 10 56 278
54 6 46 10 37 439
77 4 72 10 51 385
112 57 53 27 48 392
84 6 64 13 69 291
89 7 81 16 64 300
78 4 72 10 55 537
92 5 85 10 52 601
97 5 89 10 79 339
82 20 61 21 37 460
94 6 87 10 37 383
96 6 89 10 37 292
51 4 46 9 36 420
139 6 132 10 42 434
100 4 94 10 36 385
113 8 103 12 37 352
111 11 99 21 69 409
104 8 95 10 56 308
96 5 90 10 37 324
105 55 48 21 36 333
93 4 88 10 38 246
98 53 44 10 39 338
85 5 79 10 52 309
105 6 98 10 44 390
100 24 75 23 37 287
95 6 87 11 46 447
84 5 77 20 62 547
84 5 77 10 36 450
113 4 108 9 48 582
75 6 68 10 61 650
98 13 73 21 72 649
89 6 81 10 63 498
103 5 97 10 65 393
91 35 54 12 74 483
96 5 90 10 37 495
112 6 105 11 44 236
77 4 72 10 53 545
93 7 85 11 62 294
98 6 91 10 68 506
89 5 82 14 66 1009
97 4 90 10 38 440
103 24 78 24 75 609
92 6 84 14 60 470
79 4 44 12 65 478
73 6 42 10 61 709
57 5 52 10 36 241
108 6 101 9 39 467
83 28 54 19 36 339
80 7 72 10 59 222
75 5 44 11 62 264
65 20 43 10 38 331
76 4 56 11 62 566
101 9 91 23 67 218
94 6 87 10 39 190
73 5 67 12 51 125
94 4 45 10 63 19092
57 5 50 10 43 162
138 39 47 14 56 233
77 7 44 10 65 142
84 37 46 42 38 183
54 4 49 10 41 155
87 5 80 15 62 156
100 7 93 14 62 63
90 4 85 10 48 151
97 5 90 9 36 156
86 4 82 9 39 280
120 37 64 44 74 172
86 7 70 9 75 164
76 4 43 12 62 251
77 6 45 14 61 226
84 5 53 17 65 321
82 5 54 14 65 250
92 25 47 27 58 195
59 5 53 9 38 291
97 5 92 9 36 385
105 6 98 10 69 547
78 4 50 10 65 255
109 6 102 9 36 367
100 5 94 17 67 360
94 6 87 9 55 482
97 5 91 9 36 256
59 5 40 10 47 334
141 32 108 9 40 305
86 5 79 15 67 514
101 5 95 9 61 255
100 4 94 9 36 468
93 5 86 10 74 464
94 6 87 9 63 389
101 4 96 20 37 393
98 6 91 13 65 266
93 5 87 9 41 363
95 4 90 10 37 354
97 6 89 10 72 499
76 5 41 10 63 724
124 21 102 9 36 527
96 5 89 16 68 452
70 9 41 12 55 860
91 16 42 20 68 407
120 19 43 18 67 31885
48 4 43 9 36 230
147 49 96 26 42 496
105 5 98 9 36 636
96 6 88 11 46 561
106 7 88 27 76 486
91 5 84 10 58 286
84 4 63 10 71 514
51 8 42 9 35 245
84 3 79 9 51 251
92 6 85 9 53 276
98 5 91 9 60 265
89 5 83 24 42 367
87 4 82 23 39 364
95 7 87 17 66 359
123 34 66 46 74 693
80 4 69 14 64 317
95 6 88 15 62 290
80 5 75 11 57 408
91 4 85 10 39 463
95 6 87 10 75 369
101 5 94 9 40 361
101 5 95 10 36 336
99 7 91 11 46 458
268 5 82 198 68 399
83 5 40 16 64 552
82 7 57 16 64 230
84 6 74 16 66 379
108 22 42 25 79 500
85 9 56 18 64 363
85 6 43 17 65 204
81 5 43 15 64 197
75 7 42 11 62 300
48 4 43 9 37 175
87 42 44 25 36 214
86 6 79 10 41 272
89 5 83 11 48 250
92 4 86 10 44 316
98 6 91 10 57 297
101 36 64 16 37 536
98 4 92 10 55 324
109 7 101 9 41 503
87 6 80 10 65 412
85 4 79 10 36 446
100 4 94 10 63 622
106 6 99 9 37 472
101 38 62 43 36 428
87 6 79 10 36 516
88 4 83 10 64 325
92 6 85 10 61 472
93 5 86 10 61 693
96 7 88 10 72 602
109 4 102 9 64 555
91 5 85 12 69 505
100 4 94 11 61 504
82 4 76 11 65 583
96 7 87 17 73 520
74 8 45 10 62 509
62 4 57 9 36 649
100 55 44 29 41 418
154 51 102 10 39 373
83 4 47 12 68 451
107 4 51 9 60 36089
85 36 47 12 70 464
74 4 44 10 62 364
76 4 71 9 36 319
99 54 44 36 44 357
82 4 77 10 37 279
98 5 92 10 54 348
93 6 86 9 36 409
91 5 84 23 41 411
101 5 95 9 40 374
90 5 84 9 49 448
100 40 58 44 39 273
86 5 80 10 51 399
93 6 85 11 76 358
96 6 89 12 59 361
78 4 41 11 65 427
73 4 47 9 61 413
87 6 63 17 67 356
142 45 66 9 35 29628
72 6 46 12 59 356
125 26 98 18 64 327
82 4 42 16 65 327
86 9 42 17 67 544
82 5 43 17 63 279
82 6 51 18 62 361
83 22 44 24 56 267
82 5 69 16 65 267
85 7 67 16 66 267
83 5 77 17 64 213
101 7 94 17 63 272
89 4 84 9 54 265
100 29 69 36 37 134
91 4 86 10 62 145
93 5 46 10 41 299
99 6 92 9 36 173
82 4 44 10 71 229
78 4 65 9 35 7923
131 27 102 11 40 216
75 5 44 10 63 160
62 16 45 10 38 223
71 4 66 10 36 356
98 6 91 14 75 233
97 4 91 11 53 513
84 17 66 19 41 934
101 4 95 11 36 342
97 5 91 11 48 352
102 5 96 11 37 342
84 5 78 10 36 405
109 7 101 11 58 389
89 5 82 10 37 355
96 4 90 10 37 297
85 5 79 11 53 311
96 4 90 10 55 260
86 6 80 12 63 200
70 4 43 10 58 439
86 6 61 18 65 263
124 28 95 30 65 141
103 7 95 10 37 387
79 5 43 13 64 393
73 4 42 9 61 282
83 5 41 17 63 568
86 7 53 18 66 247
103 29 48 35 66 255
86 6 79 18 64 256
88 5 81 17 64 369
96 11 84 10 36 625
95 4 89 10 42 362
96 4 91 11 62 227
98 36 61 18 45 220
104 5 98 10 82 378
89 4 83 10 51 642
86 4 81 10 56 443
90 6 83 10 64 360
98 7 89 13 62 517
96 14 80 28 42 635
95 4 90 10 44 723
90 4 85 10 36 486
98 4 92 9 37 512
84 6 42 10 71 557
49 4 44 9 36 702
93 5 87 15 68 467
101 61 39 10 59 542
90 5 84 13 68 490
97 4 92 10 63 482
77 4 71 8 55 656
93 5 87 14 62 402
99 7 91 14 69 327
114 4 100 10 57 8032
72 5 57 11 59 349
91 8 81 17 65 381
93 5 87 12 62 448
85 5 39 17 65 691
112 12 98 15 63 541
87 7 41 18 67 583
75 20 54 13 37 603
70 25 44 10 37 638
95 5 89 21 43 589
74 4 68 10 53 812
98 6 90 10 55 739
94 5 88 10 39 678
86 4 80 10 61 822
94 37 56 29 37 553
96 6 42 19 75 826
99 6 91 16 67 519
65 4 44 10 52 1072
61 4 56 10 36 635
105 56 48 10 36 557
76 5 69 10 38 704
87 6 80 10 36 552
91 20 70 31 37 470
89 8 80 10 49 509
96 5 89 10 41 368
89 4 84 9 47 306
92 4 87 17 60 554
95 6 87 10 38 276
93 6 86 9 39 502
97 5 91 10 40 427
53 4 42 10 41 546
87 43 43 9 45 522
91 4 85 10 48 655
86 5 79 10 51 630
85 6 78 13 57 473
114 6 106 10 62 454
87 7 68 17 68 446
83 5 76 10 61 471
93 4 88 20 68 433
91 5 85 11 63 561
97 7 88 10 65 573
82 4 41 10 69 504
115 5 109 9 59 447
99 6 42 16 81 409
84 7 41 17 64 724
74 4 46 10 61 588
71 30 40 10 36 490
75 4 66 10 63 255
93 5 86 15 67 640
96 6 85 10 84 500
109 6 101 10 36 434
91 6 71 17 71 705
75 7 67 10 61 262
98 5 92 10 60 243
79 6 39 10 66 612
58 4 53 9 36 305
90 4 85 9 40 372
73 3 68 10 44 499
93 39 53 44 37 554
94 7 86 12 69 505
71 4 40 12 56 818
61 20 40 10 36 436
87 6 80 10 37 675
88 3 83 10 39 298
107 5 101 10 48 448
98 6 91 10 38 487
131 61 40 51 77 429
84 6 52 18 64 572
85 5 49 18 65 252
88 6 80 17 63 491
76 7 68 10 55 500
92 5 86 15 61 345
89 3 85 10 65 468
96 6 89 12 59 420
103 6 96 11 69 312
93 5 85 18 72 246
75 4 39 10 62 328
54 3 49 9 37 320
83 5 78 10 37 338
131 5 125 11 49 755
62 6 55 10 36 511
89 4 84 10 40 447
98 4 93 9 37 537
89 4 83 10 51 671
94 6 87 9 38 587
92 5 44 11 41 38378
53 6 46 11 39 657
126 29 46 34 39 48416
86 5 42 12 72 532
51 10 40 10 37 581
76 7 68 10 36 369
89 6 82 10 57 377
102 5 96 10 46 359
87 5 80 10 42 368
99 8 89 18 69 588
107 27 78 24 36 454
89 4 84 12 66 425
87 4 82 9 55 663
97 5 91 15 60 487
95 6 87 18 65 508
93 8 84 13 63 366
78 5 41 11 65 316
82 30 51 13 36 387
85 30 54 14 62 232
85 42 41 11 54 472
91 5 84 11 40 730
86 6 79 10 61 450
102 5 96 23 44 407
100 5 94 10 45 313
101 6 93 11 69 314
84 39 40 16 65 302
86 8 74 20 65 379
84 6 74 18 64 364
88 5 82 18 57 298
93 5 87 11 51 384
103 10 92 11 36 483
97 41 49 26 68 347
87 5 81 11 36 395
95 6 85 28 65 235
92 5 86 11 36 269
82 6 42 12 67 456
74 15 58 11 36 286
68 5 61 11 42 268
74 5 68 11 47 274
86 6 46 15 57 12116
97 7 89 19 60 267
97 10 86 19 71 403
70 5 47 13 55 243
87 25 53 20 65 268
