1560 6 60 11 1547 252
235 8 225 11 37 535
167 6 159 13 42 342
195 8 186 14 42 324
199 19 178 28 42 486
194 6 186 15 62 427
207 6 191 20 71 9741
281 83 197 23 55 454
202 5 195 12 54 352
198 6 190 12 52 625
296 18 276 16 47 460
192 7 184 12 41 672
202 6 194 12 41 555
194 20 173 23 41 573
196 5 189 16 66 460
206 5 197 15 66 3902
284 84 199 12 74 806
206 7 197 18 81 709
189 6 182 17 80 288
296 6 289 12 65 514
195 5 188 11 47 733
200 8 191 13 88 425
205 18 184 15 84 680
196 85 109 14 63 475
285 87 196 13 41 316
204 53 150 13 82 403
197 7 188 16 80 639
197 6 190 17 72 246
202 16 185 17 69 447
188 6 181 11 63 330
293 8 284 17 78 400
200 19 180 19 46 356
200 6 193 12 53 365
194 7 185 12 52 280
193 5 186 12 71 241
109 5 103 11 54 429
284 5 278 9 60 475
205 5 198 10 42 476
192 6 184 9 56 398
200 6 192 10 50 729
202 6 195 10 40 412
192 88 101 10 38 512
163 5 157 10 38 255
199 8 189 14 70 372
196 20 174 25 61 459
195 5 188 13 65 390
199 5 192 12 68 433
199 4 193 12 42 495
201 7 193 12 42 390
191 7 182 12 54 494
209 16 191 29 58 234
289 82 206 12 54 354
191 6 184 13 42 331
203 7 194 12 41 448
190 7 181 11 49 480
293 8 285 19 73 365
197 5 190 11 39 262
201 36 163 28 51 338
193 5 185 12 42 476
204 24 178 36 73 347
196 5 190 13 72 535
201 6 194 18 76 454
195 86 108 26 60 365
198 86 111 13 41 282
300 87 204 12 54 954
184 6 177 11 62 431
196 6 188 14 53 612
194 16 177 16 57 334
293 8 284 18 81 544
196 5 189 14 69 391
199 9 188 12 66 429
204 8 194 21 72 481
190 5 184 10 63 581
202 7 194 18 72 440
192 21 169 33 81 434
192 5 185 11 65 387
201 7 194 18 70 246
195 90 104 20 71 306
193 6 185 14 76 287
105 7 96 12 54 564
193 5 186 15 69 523
198 20 176 26 82 1194
292 6 285 20 71 344
193 6 185 15 74 460
198 5 191 19 84 405
190 15 174 19 75 307
205 6 198 16 74 300
284 6 277 11 70 407
95 13 81 13 42 623
195 7 185 12 41 970
195 6 188 14 43 364
193 6 185 11 56 319
198 20 177 27 69 428
196 7 187 11 70 361
201 6 194 19 79 398
291 88 202 20 75 290
197 7 189 15 80 294
199 7 190 15 73 311
194 4 188 10 51 380
197 5 190 12 42 352
198 5 192 12 37 364
191 6 184 11 53 569
197 8 189 16 71 375
196 10 185 15 67 404
286 8 277 17 80 283
213 5 207 12 41 237
283 77 205 13 48 313
194 6 186 12 42 336
198 4 193 12 40 305
202 21 179 20 40 357
192 5 186 10 69 618
196 6 189 16 69 304
201 6 194 17 84 334
196 23 172 34 77 340
196 4 191 35 42 334
202 5 196 13 42 495
292 4 287 9 43 336
195 5 189 10 41 444
197 4 191 10 47 659
204 5 198 13 45 343
180 8 170 15 37 568
298 42 255 13 48 384
100 4 94 10 75 520
203 7 193 9 38 889
280 7 271 16 73 686
109 7 101 17 84 499
190 5 183 10 61 728
198 5 192 10 41 304
193 6 185 12 41 742
111 5 104 11 42 671
284 84 198 10 50 446
203 6 196 17 80 349
294 87 205 13 72 341
98 7 90 13 79 432
194 24 169 25 52 506
196 6 189 17 66 255
102 5 96 18 69 404
296 91 203 10 36 1026
194 8 185 12 62 244
117 5 111 10 53 421
263 67 195 10 55 403
202 8 193 11 68 366
200 22 176 29 95 149
301 5 295 14 78 297
192 6 185 10 64 171
197 5 191 17 81 257
101 19 82 21 78 182
294 89 204 26 40 172
191 4 185 10 44 198
206 7 198 18 71 211
294 24 269 33 67 75
198 4 193 10 59 149
188 4 182 12 67 186
197 7 188 14 69 342
197 22 173 14 65 290
201 6 194 15 79 208
202 5 196 12 81 238
198 5 192 12 39 150
195 5 190 10 40 259
202 4 196 12 41 220
284 85 198 11 54 295
203 6 196 15 81 388
208 5 201 13 54 349
296 81 213 9 68 442
189 24 164 28 49 288
210 6 202 17 70 416
186 3 182 9 61 300
192 4 186 13 55 692
204 4 199 10 41 307
188 87 100 10 54 417
200 6 192 10 42 360
196 5 190 11 41 478
200 5 193 9 42 486
197 6 190 11 41 498
