CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
2094,627474432000,0,0,2023-03-27 13:06:21 +0000 UTC,13139,true,slam-9017-k8s-as1
0,0,0,0,Task has been ended,0,false,
0,0,0,0,Pod Not Found,0,false,
846,541507584000,0,0,2023-03-27 13:05:50 +0000 UTC,9988,true,slam-9017-k8s-as1
2010,551731200000,0,0,2023-03-27 13:05:53 +0000 UTC,3023,true,slam-9017-k8s-as1
2094,605593600000,0,0,2023-03-27 13:06:08 +0000 UTC,15129,true,slam-9017-k8s-as1
