CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
0,0,0,0,Pod Not Found,0,false,
1591,559853568000,0,0,2023-03-29 14:28:16 +0000 UTC,5906,true,slam-20170-k8s-as1
2366,604561408000,0,0,2023-03-29 14:28:28 +0000 UTC,12275,true,slam-20170-k8s-as1
2381,637636608000,0,0,2023-03-29 14:28:46 +0000 UTC,18172,true,slam-20170-k8s-as1
0,0,0,0,Task has been ended,0,false,
