CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
0,0,0,0,Pod Not Found,0,false,
991,440066048000,0,0,2023-03-29 13:58:00 +0000 UTC,398,true,slam-20089-k8s-as1
1292,566915072000,0,0,2023-03-29 13:58:12 +0000 UTC,12089,true,slam-20089-k8s-as1
1296,591929344000,0,0,2023-03-29 13:58:30 +0000 UTC,18140,true,slam-20089-k8s-as1
1290,600977408000,0,0,2023-03-29 13:58:45 +0000 UTC,14526,true,slam-20089-k8s-as1
1295,612110336000,0,0,2023-03-29 13:59:04 +0000 UTC,19418,true,slam-20089-k8s-as1
1295,624381952000,0,0,2023-03-29 13:59:23 +0000 UTC,18949,true,slam-20089-k8s-as1
0,0,0,0,Task has been ended,0,false,
