CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
1193,620867584000,0,0,2023-03-29 13:56:26 +0000 UTC,14974,true,slam-20075-k8s-as1
0,0,0,0,Task has been ended,0,false,
1196,585433088000,0,0,2023-03-29 13:55:24 +0000 UTC,15230,true,slam-20075-k8s-as1
1195,611229696000,0,0,2023-03-29 13:56:11 +0000 UTC,13556,true,slam-20075-k8s-as1
1196,566345728000,0,0,2023-03-29 13:55:09 +0000 UTC,13014,true,slam-20075-k8s-as1
1195,596656128000,0,0,2023-03-29 13:55:38 +0000 UTC,13937,true,slam-20075-k8s-as1
1195,605650944000,0,0,2023-03-29 13:55:57 +0000 UTC,19070,true,slam-20075-k8s-as1
0,0,0,0,Pod Not Found,0,false,
1051,540545024000,0,0,2023-03-29 13:54:56 +0000 UTC,6039,true,slam-20075-k8s-as1
