CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
0,0,0,0,Pod Not Found,0,false,
1458,560345088000,0,0,2023-03-29 14:09:07 +0000 UTC,7597,true,slam-20122-k8s-as1
1693,594313216000,0,0,2023-03-29 14:09:25 +0000 UTC,17333,true,slam-20122-k8s-as1
1687,606789632000,0,0,2023-03-29 14:09:42 +0000 UTC,17180,true,slam-20122-k8s-as1
1687,617930752000,0,0,2023-03-29 14:09:56 +0000 UTC,14391,true,slam-20122-k8s-as1
0,0,0,0,Task has been ended,0,false,
