CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
0,0,0,0,Pod Not Found,0,false,
1892,576929792000,0,0,2023-03-29 14:20:30 +0000 UTC,9994,true,slam-20151-k8s-as1
2101,582873088000,0,0,2023-03-29 14:20:32 +0000 UTC,2390,true,slam-20151-k8s-as1
2156,604983296000,0,0,2023-03-29 14:20:45 +0000 UTC,12287,true,slam-20151-k8s-as1
0,0,0,0,Task has been ended,0,false,
