2567 32 31 54 2509 925
148 51 71 50 96 130
147 50 35 51 94 297
145 45 28 46 97 201
140 35 30 44 93 283
133 46 31 36 95 229
139 39 27 40 96 323
128 34 28 38 87 223
129 45 30 46 80 220
