1423 18 54 18 1401
159 13 145 17 40
81 18 61 20 43
101 18 82 20 49
190 89 99 21 52
196 18 177 20 41
107 18 88 20 52
190 94 94 26 53
98 20 77 17 41
199 14 184 20 52
193 17 174 19 41
98 17 79 19 41
113 18 94 19 53
182 16 164 19 53
106 16 88 19 41
189 18 170 19 53
99 17 81 19 51
204 34 169 36 52
91 17 73 19 41
107 17 89 19 52
192 16 174 19 47
98 16 80 19 42
192 15 176 18 50
106 16 88 18 41
189 90 98 16 41
197 18 84 18 50
103 16 85 18 41
98 16 81 19 53
193 95 97 42 45
200 16 182 16 39
100 16 82 16 38
192 16 174 18 52
98 16 80 16 40
197 16 100 16 40
72 16 25 17 53
123 24 98 15 38
103 16 86 18 53
118 91 25 18 49
174 74 98 16 52
195 33 161 39 41
105 27 77 18 41
119 92 26 15 54
175 70 103 16 53
192 91 98 18 40
103 17 85 18 42
196 93 101 17 53
194 16 96 19 41
99 16 81 18 54
202 16 184 18 51
99 16 82 19 50
116 37 78 47 49
181 74 105 17 41
190 91 97 17 41
110 18 91 20 42
185 85 99 20 55
109 17 90 20 48
187 87 98 17 44
101 17 82 20 48
198 17 179 18 39
99 32 66 34 45
102 54 47 17 41
111 18 92 19 41
177 76 100 17 49
107 17 89 19 42
185 86 97 18 45
200 18 180 21 48
104 18 85 17 39
117 91 25 17 42
181 72 107 14 43
187 88 97 17 50
101 18 82 15 47
195 16 94 17 37
98 17 79 20 49
111 17 93 18 43
188 87 100 16 47
195 16 178 20 47
102 13 88 24 49
104 17 85 18 42
186 86 98 19 46
104 17 85 19 48
192 91 100 18 43
102 16 84 19 48
195 17 177 19 44
112 16 94 19 48
181 81 98 17 45
198 17 92 19 48
103 17 85 19 44
192 92 98 21 47
204 17 185 20 46
99 17 81 19 41
194 17 175 20 47
198 17 180 19 48
102 17 85 19 42
188 89 98 18 47
197 18 179 20 46
98 17 80 19 43
202 17 184 18 44
95 16 77 19 47
108 17 90 17 42
189 86 102 18 47
96 17 78 19 48
195 17 93 18 42
101 17 82 19 49
109 17 91 18 40
184 84 98 19 46
206 17 188 19 48
96 17 77 19 49
192 17 174 18 41
103 15 87 20 49
102 17 83 20 45
169 25 68 21 47
106 14 90 18 48
190 90 98 17 42
198 15 180 19 42
103 14 87 18 48
99 16 81 18 44
195 91 103 17 45
101 12 87 18 50
191 16 174 17 42
103 16 86 17 50
193 27 164 17 44
102 46 54 48 49
195 16 177 16 37
104 17 86 18 43
191 16 173 18 44
106 16 89 18 42
189 88 100 17 55
115 17 97 19 42
179 85 92 13 56
107 16 89 18 42
193 15 177 18 46
93 17 75 19 46
96 36 58 33 48
200 16 181 16 41
104 17 86 18 42
104 17 86 18 45
182 85 95 16 42
59 17 26 17 39
143 40 102 35 52
191 91 98 15 40
106 17 87 19 48
189 17 96 18 43
104 20 83 20 39
113 17 94 19 54
278 76 201 17 46
102 16 84 19 48
191 91 98 16 40
103 15 86 18 48
108 16 91 17 44
189 84 104 15 46
191 90 99 19 50
107 16 90 18 47
188 89 98 17 44
90 28 61 32 48
195 14 179 15 38
113 15 97 17 47
180 80 99 16 46
105 15 88 17 48
192 13 178 17 45
98 15 82 17 47
199 15 183 16 40
194 14 179 17 49
203 15 187 17 48
192 14 95 18 41
107 32 73 33 41
192 89 101 15 45
194 15 88 18 47
105 14 90 18 43
97 15 80 17 53
190 90 99 18 48
201 15 185 17 43
99 15 83 17 46
198 16 181 16 40
107 16 90 18 45
185 84 100 30 46
106 16 89 18 41
187 85 101 18 41
197 16 179 18 51
102 16 85 18 42
193 16 90 18 54
103 16 86 18 42
97 16 80 18 45
196 16 179 17 40
195 37 75 39 41
105 16 88 17 41
201 91 109 12 44
90 16 72 18 42
106 15 89 17 42
190 16 172 17 41
106 16 88 18 49
192 88 175 17 42
107 17 89 19 48
192 16 174 18 43
92 16 75 18 43
105 16 88 17 43
198 89 107 15 45
89 16 72 18 50
102 44 51 45 53
101 11 89 17 39
109 15 93 18 44
180 77 101 18 51
96 15 80 17 45
105 16 88 17 45
190 89 100 17 52
100 15 84 17 53
194 15 88 17 48
101 15 85 18 52
95 16 78 18 51
199 15 183 17 50
81 14 67 15 50
198 15 181 15 38
193 15 177 15 38
203 15 186 15 45
97 16 80 16 46
195 16 178 17 40
101 16 84 18 45
193 16 90 17 42
104 16 87 18 41
114 16 97 16 49
178 75 102 31 40
102 16 85 18 41
191 16 173 18 54
104 16 87 19 50
190 91 25 17 48
111 16 93 19 48
186 84 101 18 40
196 16 89 18 48
100 16 82 17 42
95 16 78 17 41
199 32 165 33 44
96 15 80 17 45
197 16 92 17 44
106 15 89 17 45
93 14 77 17 47
195 16 177 16 41
108 16 91 18 47
193 87 104 16 44
197 15 180 18 48
106 16 89 19 48
190 83 105 17 44
114 23 89 32 41
175 16 157 18 48
200 16 182 29 52
96 16 78 19 41
111 15 94 18 51
184 83 99 18 43
113 17 94 19 44
181 81 26 17 44
203 17 184 19 47
199 25 172 19 50
191 17 173 19 54
97 15 81 18 42
197 37 159 27 49
66 16 25 18 46
138 30 106 15 37
189 17 89 17 44
106 16 89 18 49
105 14 89 17 41
184 14 168 17 46
99 15 83 17 48
103 15 87 16 42
190 89 100 16 46
109 16 92 18 48
189 85 102 15 41
198 35 162 41 47
95 16 76 18 46
200 16 183 17 39
101 14 85 18 46
189 90 98 17 40
109 17 91 16 38
115 88 26 17 40
173 70 101 18 46
111 15 94 18 49
181 80 26 18 44
106 16 89 19 49
188 89 99 17 42
198 31 165 27 49
98 16 80 17 41
112 16 95 17 44
183 83 99 18 45
105 15 88 18 48
192 17 174 17 40
201 16 183 18 41
108 16 90 18 45
184 84 99 18 43
112 16 95 19 41
182 82 99 17 47
113 17 95 19 45
184 83 100 41 48
193 18 174 20 47
110 18 91 20 52
187 86 100 19 53
111 18 91 19 41
190 82 107 19 52
189 89 99 21 53
204 17 185 19 53
107 15 90 21 54
183 29 152 25 53
105 17 86 19 41
194 90 102 18 55
109 17 91 19 41
188 83 104 18 53
104 17 86 19 51
190 85 103 18 52
193 17 175 19 42
100 16 81 18 42
99 17 81 19 53
93 17 26 18 45
113 34 77 22 44
183 16 165 18 43
107 16 89 18 47
189 17 94 17 41
104 16 87 18 48
108 16 90 18 43
184 17 166 18 49
202 16 184 18 53
107 16 89 18 54
182 82 99 18 49
107 16 90 18 48
195 90 103 17 44
195 16 177 19 48
175 15 159 18 49
105 16 88 18 46
196 90 105 16 44
95 16 76 18 47
102 16 84 16 41
192 90 100 18 49
108 11 95 17 50
185 16 84 18 46
202 15 185 18 49
62 15 23 17 42
134 15 117 15 39
194 25 167 27 42
98 14 22 16 41
101 15 84 16 50
194 64 128 17 43
101 16 83 17 53
195 16 178 18 52
102 16 84 18 43
94 16 77 18 51
98 16 80 18 47
105 16 88 18 50
194 89 103 17 51
199 91 106 34 53
91 17 73 19 53
