1314 5 65 12 1300
104 6 97 10 38
142 19 122 20 41
110 5 98 15 41
185 6 177 14 50
97 5 91 15 41
100 6 93 13 53
190 5 184 11 40
101 22 77 29 41
111 5 104 12 41
180 81 98 12 54
108 6 100 13 48
192 88 102 11 52
94 5 87 11 52
106 4 100 10 46
190 90 99 28 50
110 4 104 12 42
185 83 100 13 54
97 6 90 10 41
108 7 100 12 53
187 5 180 12 52
110 4 104 10 41
184 83 99 24 51
110 5 103 10 54
188 5 181 10 53
112 36 74 9 41
183 78 102 11 48
195 7 187 11 49
99 6 91 10 55
192 26 165 18 48
103 6 95 13 56
192 6 184 11 51
101 5 94 12 41
101 5 95 11 64
108 4 102 9 55
186 82 102 23 38
109 5 102 10 39
188 83 102 28 41
100 5 93 9 37
189 6 181 25 55
104 5 97 13 42
106 6 99 13 53
186 85 100 12 52
113 5 107 11 42
184 6 176 10 52
192 26 82 32 41
102 4 95 13 42
111 6 104 10 53
184 81 101 12 54
112 6 105 11 41
185 5 178 13 54
118 5 111 13 41
177 74 101 12 53
192 30 161 35 46
114 5 108 10 42
186 6 178 12 54
103 5 96 13 41
191 34 155 13 54
103 5 96 13 42
192 9 182 12 50
100 24 74 26 41
112 4 105 13 52
183 79 102 12 52
108 5 101 14 54
183 6 175 13 53
108 5 101 12 50
188 89 97 25 42
100 5 94 12 50
194 6 186 13 48
103 5 96 12 48
111 6 104 12 44
184 80 102 10 39
103 6 95 11 41
194 90 102 31 46
103 5 96 11 51
190 7 181 10 50
114 4 108 12 42
181 77 174 11 54
100 4 94 11 52
103 5 96 11 51
123 4 117 12 52
170 64 104 12 53
188 4 182 10 37
99 4 93 12 49
104 4 98 12 51
194 6 186 12 49
108 5 101 11 48
186 84 101 12 45
95 5 88 10 49
115 12 101 13 44
184 4 179 12 45
102 5 96 13 46
107 4 101 12 42
187 82 104 13 48
190 4 184 12 48
111 6 103 11 49
190 83 106 12 45
191 7 183 11 48
108 28 78 35 49
193 6 185 10 42
198 5 192 11 49
108 5 102 14 44
184 4 178 12 51
196 5 189 12 53
109 4 103 10 41
186 5 101 12 54
113 5 107 10 41
94 27 66 35 48
191 4 185 10 37
194 5 188 11 47
101 5 94 11 44
111 5 105 10 51
195 81 112 10 47
185 6 177 12 42
104 4 98 19 51
192 26 86 22 44
104 5 98 10 46
191 4 185 12 54
102 5 95 12 49
193 6 185 10 47
105 5 99 13 49
191 38 150 11 44
110 4 104 11 50
192 87 103 25 49
191 6 184 12 51
104 6 96 11 48
191 6 100 11 44
104 4 98 26 53
102 5 95 10 39
118 4 112 12 47
173 68 103 13 44
191 20 93 23 49
104 6 96 12 42
94 5 88 12 54
98 6 90 13 48
101 5 94 11 48
100 6 92 12 48
112 4 107 12 45
183 77 104 10 47
204 17 186 26 44
90 8 81 13 49
96 5 89 10 41
98 6 91 11 47
113 4 107 10 40
188 78 109 12 55
185 4 179 10 39
102 5 96 10 40
102 5 96 11 48
106 30 75 31 48
188 4 182 10 39
103 4 97 11 48
193 86 105 13 47
95 5 89 13 46
104 5 97 11 40
188 3 108 11 48
108 4 102 12 48
193 88 103 11 47
99 26 71 35 48
99 6 92 10 38
190 4 101 12 41
98 4 39 11 41
198 6 191 10 49
100 7 92 9 48
101 6 94 12 41
197 4 191 12 53
115 26 87 25 41
175 77 96 10 53
108 4 102 11 41
190 89 99 10 54
104 5 98 10 42
194 5 187 9 54
193 6 105 12 43
105 5 99 11 49
190 26 85 32 52
103 4 97 11 41
193 5 186 12 51
102 6 94 11 48
105 3 100 11 52
197 88 107 11 53
188 4 183 10 43
108 4 102 10 42
194 90 102 21 55
193 4 186 11 54
103 5 97 12 49
107 6 100 13 50
190 81 108 12 53
195 4 190 12 49
191 5 184 11 51
102 4 96 10 45
108 4 101 12 44
190 87 101 33 43
191 4 102 10 49
105 4 100 10 37
191 5 184 12 48
105 4 99 10 49
190 4 184 11 47
108 5 101 10 36
115 4 109 11 47
175 5 169 11 45
194 25 167 23 50
118 4 113 10 46
176 4 99 11 46
105 6 97 10 36
190 4 103 12 48
106 4 100 11 45
190 5 114 11 47
101 5 95 10 48
201 23 176 21 47
97 5 91 10 48
98 6 91 12 42
198 4 193 11 46
103 5 96 12 49
189 3 184 10 43
107 4 101 10 50
212 6 204 10 45
172 11 94 11 39
107 4 101 9 38
