1312 6 50 13 1296
109 6 101 10 38
58 5 51 12 41
52 6 43 11 38
54 6 47 10 37
67 6 44 24 41
50 5 40 10 38
73 5 40 26 44
50 6 40 10 38
50 5 40 10 37
49 5 40 10 36
52 5 44 10 36
80 5 47 10 37
62 6 40 11 49
48 6 40 10 35
48 5 41 10 35
58 6 51 10 35
59 6 51 11 40
53 11 40 11 38
74 6 48 26 44
49 4 39 10 36
50 6 39 10 38
51 4 45 9 37
62 22 39 9 37
51 5 39 9 39
68 27 40 10 36
59 6 43 9 46
48 5 38 9 36
49 6 41 9 37
78 5 71 9 35
53 7 44 10 36
73 7 40 27 43
52 5 39 9 40
63 6 39 9 50
48 5 38 9 36
48 6 40 9 35
47 5 39 9 35
47 6 39 9 36
48 5 39 9 36
51 6 40 11 37
152 104 40 110 39
51 5 40 10 38
49 5 41 10 37
48 6 40 10 36
49 5 41 10 36
74 4 42 10 37
65 5 41 13 49
49 4 41 10 36
49 5 41 10 36
49 5 42 10 36
59 6 43 17 39
63 20 42 10 36
57 5 50 11 40
50 7 41 10 36
49 4 42 10 36
49 5 41 10 36
51 7 42 10 36
82 29 51 11 36
63 4 41 13 48
48 4 41 10 35
48 5 39 10 35
61 6 54 10 36
76 5 70 11 42
60 5 40 11 46
48 6 41 10 36
50 6 41 11 37
74 32 40 10 36
54 5 48 12 39
49 5 43 10 37
79 5 47 27 50
50 6 41 11 37
49 6 41 11 36
65 6 58 10 36
56 4 46 10 43
47 5 38 10 35
48 5 39 10 35
55 5 49 10 36
51 4 40 10 39
49 5 40 10 36
49 5 40 11 36
145 98 45 100 40
49 5 40 10 36
54 5 47 10 35
53 4 40 10 41
55 13 40 10 35
60 5 53 10 35
50 8 40 10 36
55 4 49 10 35
48 5 40 10 36
53 4 45 10 39
55 5 44 10 35
57 4 51 10 35
48 5 40 10 36
49 4 42 10 36
74 6 66 10 36
52 4 42 10 39
52 5 45 9 35
76 4 46 11 37
63 4 41 12 48
48 4 42 9 36
48 4 43 10 36
62 4 56 10 36
69 5 62 11 42
77 4 42 26 48
50 6 43 10 35
66 5 59 10 36
56 5 42 11 43
48 4 42 10 35
50 7 42 10 36
48 5 41 10 36
57 8 47 10 35
56 4 50 10 40
48 4 42 9 36
57 4 51 9 36
64 5 56 24 37
50 3 45 9 36
51 6 43 9 37
51 4 43 9 40
66 4 51 9 52
63 4 57 9 39
56 6 49 9 37
82 34 46 9 41
142 69 70 52 46
65 6 42 10 53
52 5 44 9 40
49 5 43 10 36
61 5 55 9 36
49 4 42 9 36
59 6 51 10 36
73 5 65 10 36
53 4 44 10 39
67 4 61 9 36
70 6 62 10 38
51 5 44 10 38
49 5 43 9 36
54 5 47 10 36
73 6 66 9 36
60 5 54 10 39
51 5 44 10 36
51 4 45 10 36
56 5 49 9 36
78 26 50 10 36
57 5 51 11 40
76 5 49 31 43
52 5 45 10 36
55 6 47 10 36
67 4 45 25 40
50 5 44 9 36
50 4 44 10 35
62 4 57 9 35
