2425 44 34 39 2383
94 18 75 18 55
96 38 31 37 56
134 37 27 49 83
134 41 30 41 91
143 48 29 52 86
131 47 28 36 92
127 33 27 48 75
128 44 28 47 79
139 48 30 43 94
121 34 32 34 84
121 25 27 28 90
142 39 29 30 110
128 44 30 39 86
147 55 31 54 90
166 48 31 48 115
130 42 41 42 86
125 27 37 33 90
130 40 28 40 88
133 40 31 48 82
146 112 32 46 64
123 41 33 36 84
137 34 29 34 100
139 44 29 46 90
113 24 46 35 75
119 32 28 32 84
123 50 73 40 65
108 23 27 20 85
128 34 56 35 91
130 46 31 47 81
122 43 31 31 87
133 36 29 37 94
134 42 32 48 84
129 32 38 33 94
137 34 36 42 93
119 44 34 30 87
122 38 36 39 80
134 26 29 45 87
112 46 28 47 63
121 40 34 38 81
144 43 35 44 97
120 32 57 45 72
131 27 28 39 89
130 33 36 33 94
120 47 35 46 72
143 37 34 39 101
170 51 36 66 101
122 41 31 48 72
138 47 30 40 96
132 40 61 46 83
137 47 82 44 91
145 49 32 44 99
117 48 31 50 65
147 61 30 48 96
134 41 39 39 92
127 35 35 44 81
138 58 45 64 70
326 293 32 47 83
134 38 31 41 91
139 47 32 50 87
122 38 51 39 81
126 32 91 31 75
125 36 53 35 87
130 43 29 43 85
146 34 96 50 94
158 56 29 57 98
134 43 33 49 83
135 48 40 35 98
115 51 32 22 90
126 44 30 36 88
122 48 45 35 84
154 62 30 64 87
138 47 63 48 88
136 42 30 49 85
139 40 29 44 93
124 47 28 33 88
128 34 29 33 93
62 21 28 20 40
82 17 27 17 62
127 47 31 49 76
149 47 33 47 99
124 42 51 49 73
121 47 30 33 86
127 42 31 46 79
122 40 69 40 80
132 46 44 45 85
145 39 32 46 93
123 40 60 38 82
132 40 34 39 90
128 47 34 34 92
106 25 27 29 75
107 18 88 19 80
116 37 30 45 69
136 38 44 47 87
371 339 30 49 83
129 38 33 38 89
138 39 33 38 97
126 12 50 28 94
127 47 29 32 92
134 33 34 48 84
122 46 32 44 76
138 50 87 49 72
98 33 30 32 64
119 32 69 31 86
126 29 30 42 81
150 43 106 32 93
91 25 30 25 64
149 53 43 50 94
