68
219
63
89
96
100
97
130
93
93
99
103
94
173
97
91
93
99
103
100
167
97
93
108
91
94
107
168
87
96
92
92
102
91
87
101
96
91
86
101
125
92
163
90
94
105
94
172
93
106
83
95
95
90
97
90
123
93
92
117
78
98
91
99
98
100
91
173
49
52
102
99
94
130
67
93
82
97
98
95
87
91
104
95
161
97
90
99
96
110
90
50
104
92
89
96
100
82
99
86
95
94
98
98
106
172
119
100
108
81
97
93
94
92
94
92
93
89
98
97
96
112
104
96
84
98
107
84
106
101
89
91
94
93
87
97
47
51
81
97
108
84
85
89
166
91
47
65
95
95
170
93
47
69
91
84
102
110
153
69
95
94
88
102
100
90
97
186
99
87
98
104
89
172
95
104
202
85
101
83
96
93
96
116
157
97
101
95
94
91
102
102
113
114
50
156
90
105
89
93
98
126
153
43
70
102
164
87
93
106
39
159
96
103
168
92
92
84
102
91
86
99
100
86
105
87
93
100
92
70
82
166
48
150
107
84
87
101
105
106
110
121
161
110
82
90
112
106
98
98
97
91
102
94
110
105
95
93
93
95
93
96
88
90
122
104
96
97
105
179
104
100
94
167
100
94
94
96
99
97
103
96
97
100
178
114
82
107
110
103
101
99
52
106
95
96
186
94
92
104
106
164
94
98
91
97
88
97
99
104
96
172
95
95
96
78
92
100
101
112
88
179
101
174
97
89
85
96
105
99
112
108
92
111
91
97
96
101
181
48
105
100
84
99
101
90
92
109
161
112
99
170
54
105
96
98
176
95
96
97
90
107
176
92
87
97
98
56
130
101
106
84
93
107
81
109
94
92
101
164
93
88
92
43
110
91
182
92
98
98
92
90
108
103
165
46
151
96
93
99
178
98
96
101
152
109
77
101
108
176
44
99
100
87
95
99
96
85
100
91
89
102
108
110
45
65
106
93
90
88
100
104
103
78
101
107
171
51
119
67
92
161
97
88
110
99
175
48
133
100
88
96
101
96
174
92
92
95
122
96
95
98
102
95
