2524 39 37 51 2470 835
332 43 288 43 98 189
482 17 463 19 49 1124
110 18 27 19 40 49454
516 482 32 18 36 252
176 77 96 26 75 1516
1102 103 997 17 66 970
588 32 553 35 57 1567
300 28 271 23 69 241
